"txnId","contractId","date","amount","currency","txnType","merchantId","ApplicationID"
"T2250","K281","2024-10-14","225257.66","GBP","Drawdown","M97","APP010"
"T2251","K239","2023-01-29","405301.69","JPY","Interest","M182","APP003"
"T2252","K259","2023-05-16","134632.01","GBP","Repayment","M152","APP010"
"T2253","K461","2023-05-07","261210.26","GBP","Payment","M39","APP004"
"T2254","K1000","2023-03-29","492679.93","JPY","Interest","M8","APP003"
"T2255","K402","2024-12-15","408638.79","JPY","Repayment","M45","APP010"
"T2256","K530","2024-11-04","257827.29","USD","Repayment","M43","APP010"
"T2257","K150","2023-04-05","23346.27","USD","Payment","M48","APP004"
"T2258","K236","2023-05-17","444592.87","USD","Payment","M178","APP004"
"T2259","K535","2023-10-27","231193.26","SGD","Payment","M12","APP004"
"T2260","K932","2023-01-24","254453.67","JPY","Interest","M184","APP003"
"T2261","K396","2023-04-05","6590.84","USD","Drawdown","M49","APP010"
"T2262","K382","2023-10-26","398632.93","EUR","Payment","M186","APP004"
"T2263","K241","2024-11-28","276963.23","EUR","Repayment","M165","APP010"
"T2264","K967","2023-03-08","295226.68","USD","Interest","M71","APP003"
"T2265","K432","2024-08-31","375786.49","JPY","Repayment","M50","APP010"
"T2266","K323","2023-08-29","204925.35","JPY","Drawdown","M174","APP010"
"T2267","K810","2023-03-17","18399.74","GBP","Payment","M118","APP004"
"T2268","K856","2024-08-06","202734.57","GBP","Payment","M95","APP004"
"T2269","K837","2024-09-25","140194.9","EUR","Interest","M113","APP003"
"T2270","K855","2023-02-27","166372.31","USD","Interest","M111","APP003"
"T2271","K996","2024-11-27","334552.54","SGD","Drawdown","M24","APP010"
"T2272","K76","2023-01-11","452588.56","SGD","Drawdown","M77","APP010"
"T2273","K889","2023-03-09","354770.43","GBP","Drawdown","M1","APP010"
"T2274","K828","2023-12-14","271285.27","USD","Interest","M158","APP003"
"T2275","K838","2024-12-17","458237.62","EUR","Interest","M11","APP003"
"T2276","K536","2024-04-22","8507.15","JPY","Repayment","M111","APP010"
"T2277","K430","2024-03-01","101948.74","JPY","Repayment","M97","APP010"
"T2278","K548","2024-07-17","284166.56","JPY","Interest","M41","APP003"
"T2279","K398","2024-04-16","230097.55","USD","Repayment","M139","APP010"
"T2280","K444","2024-03-09","278154.97","JPY","Payment","M121","APP004"
"T2281","K542","2024-06-13","330545.51","SGD","Payment","M94","APP004"
"T2282","K32","2023-10-16","401622.52","SGD","Repayment","M93","APP010"
"T2283","K465","2024-10-17","39689.65","SGD","Interest","M6","APP003"
"T2284","K710","2024-04-06","119137.03","USD","Payment","M34","APP004"
"T2285","K442","2024-11-15","351069.56","EUR","Interest","M162","APP003"
"T2286","K535","2024-03-24","279974.84","GBP","Interest","M4","APP003"
"T2287","K310","2023-03-03","277094.71","USD","Drawdown","M36","APP010"
"T2288","K964","2023-02-26","392198.58","EUR","Drawdown","M131","APP010"
"T2289","K322","2023-04-02","230824.75","SGD","Drawdown","M181","APP010"
"T2290","K93","2024-06-05","374228.65","SGD","Drawdown","M99","APP010"
"T2291","K617","2023-05-24","392245.12","USD","Repayment","M72","APP010"
"T2292","K95","2024-04-17","356672.28","SGD","Repayment","M112","APP010"
"T2293","K273","2023-05-18","82196.68","JPY","Interest","M86","APP003"
"T2294","K525","2024-04-01","38149.62","USD","Drawdown","M185","APP010"
"T2295","K749","2023-10-12","133934.12","GBP","Payment","M142","APP004"
"T2296","K355","2024-06-12","147530.59","SGD","Payment","M82","APP004"
"T2297","K446","2024-08-28","253393.01","USD","Repayment","M33","APP010"
"T2298","K865","2024-11-06","184217.27","USD","Payment","M188","APP004"
"T2299","K51","2023-02-19","316427.01","GBP","Drawdown","M105","APP010"
"T2300","K282","2023-02-11","230219.72","GBP","Repayment","M72","APP010"
"T2301","K868","2024-11-02","235531.35","GBP","Repayment","M144","APP010"
"T2302","K626","2023-09-12","443824.66","EUR","Payment","M15","APP004"
"T2303","K92","2024-01-13","260565.15","JPY","Repayment","M42","APP010"
"T2304","K706","2023-07-23","358821.3","GBP","Payment","M35","APP004"
"T2305","K430","2023-02-26","195353.55","JPY","Drawdown","M2","APP010"
"T2306","K494","2023-02-21","30399.81","EUR","Payment","M24","APP004"
"T2307","K119","2024-03-22","186528.95","USD","Repayment","M119","APP010"
"T2308","K908","2024-09-19","55494.44","USD","Drawdown","M48","APP010"
"T2309","K438","2023-03-04","374018.23","USD","Drawdown","M59","APP010"
"T2310","K970","2024-09-26","431235.13","SGD","Payment","M146","APP004"
"T2311","K140","2023-06-05","22881.22","SGD","Payment","M111","APP004"
"T2312","K608","2023-09-01","340562.23","USD","Interest","M66","APP003"
"T2313","K928","2024-06-28","415158.57","USD","Drawdown","M144","APP010"
"T2314","K729","2023-09-12","349864.29","GBP","Repayment","M146","APP010"
"T2315","K535","2023-12-30","207188.98","JPY","Repayment","M106","APP010"
"T2316","K353","2023-04-13","297993.79","EUR","Interest","M197","APP003"
"T2317","K119","2023-11-18","418329.85","USD","Repayment","M122","APP010"
"T2318","K208","2024-09-17","156116.46","JPY","Payment","M55","APP004"
"T2319","K924","2024-08-21","362951.08","USD","Payment","M67","APP004"
"T2320","K341","2023-02-05","77710.81","JPY","Interest","M57","APP003"
"T2321","K702","2023-05-23","35291.65","EUR","Repayment","M187","APP010"
"T2322","K369","2023-12-07","128760.76","GBP","Drawdown","M39","APP010"
"T2323","K431","2024-02-16","31177.27","EUR","Interest","M10","APP003"
"T2324","K764","2023-11-30","224454.52","JPY","Repayment","M184","APP010"
"T2325","K258","2024-11-23","150488.29","JPY","Repayment","M141","APP010"
"T2326","K311","2023-05-18","159641.83","GBP","Interest","M162","APP003"
"T2327","K993","2024-10-22","149659.73","GBP","Payment","M85","APP004"
"T2328","K343","2023-02-11","223312.52","SGD","Drawdown","M181","APP010"
"T2329","K52","2023-11-02","180692.94","JPY","Drawdown","M91","APP010"
"T2330","K82","2023-10-10","480499.55","GBP","Repayment","M145","APP010"
"T2331","K188","2024-07-20","412501.32","JPY","Payment","M139","APP004"
"T2332","K960","2023-09-16","451254.36","EUR","Payment","M11","APP004"
"T2333","K506","2024-05-03","350218.75","USD","Payment","M60","APP004"
"T2334","K103","2023-03-06","498393.92","SGD","Interest","M25","APP003"
"T2335","K616","2024-06-17","10529.21","EUR","Drawdown","M181","APP010"
"T2336","K966","2023-12-12","341306.6","USD","Repayment","M44","APP010"
"T2337","K650","2023-01-19","203655.33","JPY","Drawdown","M60","APP010"
"T2338","K323","2024-09-27","460038.64","EUR","Payment","M175","APP004"
"T2339","K182","2023-01-01","446591.44","GBP","Repayment","M113","APP010"
"T2340","K923","2023-09-01","392681.85","JPY","Drawdown","M16","APP010"
"T2341","K11","2023-05-03","430105.86","USD","Payment","M82","APP004"
"T2342","K114","2023-09-19","108084.79","GBP","Drawdown","M168","APP010"
"T2343","K703","2024-06-17","294512.07","SGD","Drawdown","M9","APP010"
"T2344","K449","2023-08-08","22869.12","SGD","Payment","M196","APP004"
"T2345","K454","2024-06-30","96440.15","GBP","Interest","M153","APP003"
"T2346","K564","2023-02-08","465444.41","JPY","Drawdown","M165","APP010"
"T2347","K29","2024-12-10","116069.21","USD","Payment","M3","APP004"
"T2348","K403","2023-08-12","478738.92","JPY","Repayment","M78","APP010"
"T2349","K792","2024-07-14","7090.21","JPY","Payment","M1","APP004"
"T2350","K285","2023-09-28","63902.2","USD","Repayment","M110","APP010"
"T2351","K47","2024-01-29","306175.76","EUR","Payment","M19","APP004"
"T2352","K556","2023-08-21","313803.64","USD","Repayment","M168","APP010"
"T2353","K345","2024-11-14","308071.44","GBP","Drawdown","M89","APP010"
"T2354","K779","2024-08-05","122571.86","EUR","Drawdown","M38","APP010"
"T2355","K47","2023-10-08","194573.25","USD","Payment","M105","APP004"
"T2356","K987","2024-01-14","285127.85","JPY","Payment","M165","APP004"
"T2357","K20","2023-11-05","286025.29","JPY","Payment","M19","APP004"
"T2358","K560","2023-10-28","358847.28","SGD","Drawdown","M12","APP010"
"T2359","K797","2024-06-24","447823.87","SGD","Drawdown","M178","APP010"
"T2360","K697","2023-04-08","358611.57","GBP","Repayment","M146","APP010"
"T2361","K869","2023-08-13","154071.62","EUR","Repayment","M6","APP010"
"T2362","K3","2023-11-01","245897.48","SGD","Repayment","M86","APP010"
"T2363","K336","2023-01-07","109765.14","EUR","Payment","M19","APP004"
"T2364","K506","2023-06-15","492698.73","EUR","Drawdown","M34","APP010"
"T2365","K921","2023-10-31","92638.8","USD","Interest","M138","APP003"
"T2366","K261","2023-05-23","291474.36","GBP","Repayment","M57","APP010"
"T2367","K809","2023-06-21","154549.92","USD","Payment","M4","APP004"
"T2368","K755","2024-09-03","16942.2","USD","Interest","M174","APP003"
"T2369","K48","2023-10-04","122898.36","JPY","Interest","M131","APP003"
"T2370","K260","2023-07-08","7958.3","USD","Payment","M99","APP004"
"T2371","K403","2023-12-11","110752.08","GBP","Payment","M73","APP004"
"T2372","K918","2024-06-10","167921.36","SGD","Drawdown","M194","APP010"
"T2373","K898","2024-03-12","278685.29","JPY","Interest","M83","APP003"
"T2374","K878","2024-03-15","430491.17","USD","Repayment","M152","APP010"
"T2375","K755","2024-04-06","385761.95","EUR","Repayment","M102","APP010"
"T2376","K48","2023-06-29","476672.38","GBP","Interest","M172","APP003"
"T2377","K824","2024-11-16","90411.29","USD","Repayment","M118","APP010"
"T2378","K379","2023-10-02","260809.72","USD","Drawdown","M119","APP010"
"T2379","K475","2024-11-22","13307.39","JPY","Repayment","M1","APP010"
"T2380","K930","2023-12-12","58152.68","EUR","Repayment","M58","APP010"
"T2381","K731","2024-08-07","275814.65","GBP","Repayment","M111","APP010"
"T2382","K718","2023-05-11","50388.35","JPY","Repayment","M18","APP010"
"T2383","K362","2024-12-05","455282.5","USD","Interest","M186","APP003"
"T2384","K5","2024-06-17","183655.0","USD","Interest","M28","APP003"
"T2385","K792","2023-03-29","252063.31","GBP","Drawdown","M86","APP010"
"T2386","K564","2024-03-03","41694.96","JPY","Drawdown","M146","APP010"
"T2387","K768","2023-12-27","345443.42","SGD","Repayment","M181","APP010"
"T2388","K708","2023-03-15","191478.16","JPY","Payment","M182","APP004"
"T2389","K52","2024-08-05","496215.23","EUR","Repayment","M123","APP010"
"T2390","K548","2024-08-17","404339.62","JPY","Repayment","M18","APP010"
"T2391","K561","2023-10-19","304719.59","GBP","Interest","M45","APP003"
"T2392","K823","2024-01-31","138779.38","EUR","Payment","M169","APP004"
"T2393","K99","2024-02-04","69912.95","SGD","Repayment","M1","APP010"
"T2394","K56","2023-05-18","276048.72","JPY","Drawdown","M138","APP010"
"T2395","K131","2024-04-30","463384.0","GBP","Repayment","M170","APP010"
"T2396","K969","2023-05-01","30520.63","USD","Drawdown","M72","APP010"
"T2397","K499","2023-08-05","327762.01","GBP","Payment","M17","APP004"
"T2398","K432","2023-10-07","289059.89","GBP","Payment","M173","APP004"
"T2399","K130","2024-07-25","314024.09","USD","Repayment","M10","APP010"
"T2400","K650","2023-06-11","489359.09","EUR","Repayment","M57","APP010"
"T2401","K873","2023-04-12","66161.67","SGD","Interest","M92","APP003"
"T2402","K871","2024-12-23","64468.87","USD","Repayment","M96","APP010"
"T2403","K736","2023-05-31","21672.99","GBP","Payment","M107","APP004"
"T2404","K344","2024-11-19","24470.38","EUR","Interest","M51","APP003"
"T2405","K3","2024-06-13","492196.23","USD","Drawdown","M184","APP010"
"T2406","K813","2024-04-07","116173.75","SGD","Interest","M118","APP003"
"T2407","K365","2023-11-06","451643.59","USD","Repayment","M34","APP010"
"T2408","K787","2023-02-25","342209.71","GBP","Payment","M107","APP004"
"T2409","K700","2024-11-17","406664.38","USD","Interest","M77","APP003"
"T2410","K388","2024-11-03","304451.11","GBP","Repayment","M31","APP010"
"T2411","K967","2024-09-01","15556.64","GBP","Drawdown","M18","APP010"
"T2412","K635","2023-10-28","196549.15","GBP","Payment","M52","APP004"
"T2413","K962","2023-04-03","210479.98","USD","Payment","M94","APP004"
"T2414","K416","2024-03-08","442514.25","SGD","Interest","M118","APP003"
"T2415","K977","2024-08-07","438629.46","USD","Interest","M60","APP003"
"T2416","K718","2023-11-03","465000.92","USD","Interest","M93","APP003"
"T2417","K371","2023-02-16","152295.15","EUR","Drawdown","M77","APP010"
"T2418","K672","2023-01-29","221046.66","SGD","Interest","M51","APP003"
"T2419","K702","2023-08-26","302724.92","GBP","Repayment","M146","APP010"
"T2420","K427","2023-09-25","5259.53","JPY","Interest","M43","APP003"
"T2421","K465","2023-05-28","65608.41","GBP","Interest","M35","APP003"
"T2422","K445","2024-11-16","417177.63","USD","Drawdown","M38","APP010"
"T2423","K262","2023-06-18","393129.4","GBP","Drawdown","M168","APP010"
"T2424","K569","2024-06-24","160960.14","GBP","Payment","M174","APP004"
"T2425","K528","2024-10-22","257105.82","USD","Interest","M153","APP003"
"T2426","K974","2024-06-17","309231.93","JPY","Interest","M38","APP003"
"T2427","K655","2023-07-06","362453.09","USD","Interest","M68","APP003"
"T2428","K226","2023-06-06","280293.1","GBP","Repayment","M185","APP010"
"T2429","K989","2023-08-07","473670.12","GBP","Drawdown","M171","APP010"
"T2430","K59","2023-10-11","266282.75","GBP","Repayment","M67","APP010"
"T2431","K973","2023-06-07","474732.56","USD","Repayment","M20","APP010"
"T2432","K81","2024-07-02","417392.46","JPY","Interest","M104","APP003"
"T2433","K29","2023-10-18","490088.78","EUR","Drawdown","M120","APP010"
"T2434","K798","2024-07-19","195811.75","JPY","Drawdown","M128","APP010"
"T2435","K339","2024-09-10","227312.17","JPY","Drawdown","M185","APP010"
"T2436","K791","2024-12-01","458177.12","EUR","Repayment","M93","APP010"
"T2437","K991","2023-07-06","218856.48","JPY","Interest","M70","APP003"
"T2438","K403","2023-10-28","465665.46","JPY","Interest","M17","APP003"
"T2439","K442","2023-06-12","453066.44","GBP","Payment","M46","APP004"
"T2440","K352","2023-08-10","185599.61","JPY","Payment","M147","APP004"
"T2441","K341","2024-12-19","419547.12","JPY","Drawdown","M131","APP010"
"T2442","K90","2024-09-24","171503.55","SGD","Repayment","M83","APP010"
"T2443","K806","2024-12-31","186236.64","SGD","Interest","M78","APP003"
"T2444","K865","2023-12-13","91680.2","GBP","Payment","M117","APP004"
"T2445","K891","2023-08-03","69217.72","EUR","Payment","M69","APP004"
"T2446","K186","2023-10-26","62147.37","EUR","Payment","M171","APP004"
"T2447","K977","2023-07-25","325681.91","JPY","Repayment","M64","APP010"
"T2448","K812","2024-11-27","79549.17","SGD","Payment","M78","APP004"
"T2449","K796","2023-09-04","443179.32","GBP","Payment","M116","APP004"
"T2450","K581","2023-11-17","110785.35","SGD","Repayment","M27","APP010"
"T2451","K985","2024-12-05","340654.14","USD","Payment","M137","APP004"
"T2452","K662","2024-06-17","365704.45","SGD","Drawdown","M43","APP010"
"T2453","K146","2024-12-24","61003.38","EUR","Interest","M24","APP003"
"T2454","K939","2024-12-25","278933.71","EUR","Repayment","M54","APP010"
"T2455","K372","2024-09-25","484761.05","EUR","Repayment","M111","APP010"
"T2456","K911","2024-12-04","253237.49","SGD","Drawdown","M69","APP010"
"T2457","K865","2024-06-12","325592.94","SGD","Payment","M29","APP004"
"T2458","K510","2023-05-31","321765.09","GBP","Payment","M178","APP004"
"T2459","K542","2023-11-16","398519.68","GBP","Repayment","M114","APP010"
"T2460","K474","2023-12-18","66896.38","SGD","Interest","M175","APP003"
"T2461","K332","2023-11-12","94961.84","SGD","Payment","M29","APP004"
"T2462","K286","2024-12-08","31910.76","USD","Drawdown","M40","APP010"
"T2463","K834","2023-12-08","466282.08","USD","Payment","M95","APP004"
"T2464","K334","2024-05-19","260052.85","USD","Payment","M7","APP004"
"T2465","K943","2023-04-29","242438.62","GBP","Repayment","M17","APP010"
"T2466","K317","2023-05-25","160574.52","GBP","Payment","M109","APP004"
"T2467","K28","2024-04-14","151260.84","JPY","Payment","M197","APP004"
"T2468","K941","2023-06-19","381768.85","JPY","Payment","M127","APP004"
"T2469","K169","2024-12-06","18506.08","USD","Repayment","M97","APP010"
"T2470","K638","2023-09-26","176181.15","GBP","Interest","M46","APP003"
"T2471","K929","2024-07-13","14367.7","GBP","Interest","M64","APP003"
"T2472","K353","2023-04-10","359849.11","JPY","Drawdown","M169","APP010"
"T2473","K700","2023-06-15","454862.75","GBP","Repayment","M39","APP010"
"T2474","K656","2024-06-22","385658.05","SGD","Repayment","M180","APP010"
"T2475","K631","2023-05-28","446917.11","JPY","Repayment","M1","APP010"
"T2476","K295","2023-10-10","426579.18","GBP","Drawdown","M58","APP010"
"T2477","K133","2023-06-26","212190.2","USD","Drawdown","M9","APP010"
"T2478","K481","2023-11-05","46727.38","USD","Interest","M12","APP003"
"T2479","K524","2023-05-26","195155.89","SGD","Payment","M196","APP004"
"T2480","K518","2024-09-18","80039.07","GBP","Interest","M10","APP003"
"T2481","K102","2023-01-11","246204.71","GBP","Interest","M26","APP003"
"T2482","K363","2024-05-15","422815.57","JPY","Repayment","M143","APP010"
"T2483","K695","2024-03-11","316427.89","GBP","Payment","M127","APP004"
